id,sentiment,tweet
1695164158,neutral,@Jonasbrothers Good afternoon Jonas Brothers  x
1695164233,neutral,Glad I trudged through the first 60 pages of Anathem.  Now on pg340...it's been a long time since I wanted to call in sick just to read
1695164316,neutral,Morning.  Tweet Tweet.
1695164370,neutral,@photogoat cool photo  is that outside your place?
1695164406,love,@gerardway well... how ya gettin on lol love frm ireland
1695164567,neutral,Jacqueline Wilson day on CBBC
1695164607,love,On route home! Parents 35th wedding anniversary 2day.. Gona take em 4 dinner  let's c if I find a woman I can be 2getha with 4 that long
1695164632,surprise,trying to work out how to use Twitter!
1695164666,neutral,drying my hair
1695164683,surprise,@meganyeo Rocket surgery hey? HAHA I thought it was rocket SCIENCE? Oh.. is that all.. I knew that I swear. Thank you
1695164705,surprise,@AngieGriffin Yes..Come through... Tell a friend to tell a friend to tell a friend
1695164710,neutral,@jpiasentin bawkmarked
1695164802,love,i hate school but i love chiodos
1695164917,sadness,@Squiretwizz You're right- you don't do sympathy very well
1695164978,relief,By the way one of my goals this year was to forgive people. you have no idea how much has been lifted off my shoulders. i feel better.
1695164996,neutral,better go and put my clothes on guys.. even if P.J's are warm and moveable
1695165028,neutral,@ilikepeanuts supp?
1695165059,neutral,is going to Rye House Speedway
1695165076,relief,not a lonely day after all.
1695165094,relief,@Iamlegend01 u don't have school today????
1695165143,neutral,"In math class now, about to shoot myself because its so boring."
1695165208,neutral,"@T_DAHSAR Thanxs hun, you too!"
1695165215,relief,@boldnbright1 Call me when you have time and a good phone  I wanna catch up with you! I love you and miss you.
1695165265,love,@dzs_Gamefan Thanks  I love &quot;Misery Business&quot;; Paramore is such a great band!
1695165268,relief,@jeanniere everythin's great and dandy! Thanks for asking! How're you?
1695165318,neutral,"dont look at my toes... put shoes on, then painted big toe!"
1695165332,love,happy birthday to @cgoldenstein
1695165427,relief,@bradleyspitzer that's called dedication!
1695165457,love,@AlainaFrederick LOL! Thanks for showing me @Naiyanan's site. I won't tell hubby if you won't.
1695165498,neutral,hahah ive got ginger hair nao
1695165679,neutral,Wallace and Gromit is on bbc1
1695165693,sadness,Off to school so tired didnt hear the 10 texts i had last night lol !! Still tired but i love Jesus Christ
1695165809,neutral,@chriscuzzy I'm on my way--it may take me a while to get there since I'm coming from the US  Did you have fun last night?
1695165989,love,Monday and I am at work and the legs are a still hurting a little! Smile
1695166029,love,@Sharonyy HaPPy B-DAY Ma Freaaaaaaak  &lt;3
1695166051,surprise,@bph Yep still a few seats left for PRACC workshop w/ @skydiver &amp; @alexdc http://bit.ly/txpA6  see you there
1695190265,neutral,@KristinNorena are you playing with Rico and growling at him
1695190283,relief,@sookyeong i agree with you!
1695190336,neutral,"In worst case cenario, I'll show up on OFFF with a white mask, and scare everyone. Even better: everyone should wear a mask besides me."
1695190343,neutral,"http://twitpic.com/4jgfw - I love this one ! Me , Victor , Ate Guillian and Dexter ."
1695190389,sadness,@syzygy thank you
1695190397,love,Reminising on such a wonderful day yesterday with my family and my love.  Nothing like shooting some basketball with the men in my life
1695190465,surprise,my pic is back..  out of the blue..
1695190503,love,"might be seeing my god mothers little boy in a bit  . Leon, so cute &lt;3333"
1695190767,neutral,@cosmicxpress cheers we will defo give you a call
1695190838,neutral,Back from brunch. Hopefully I lured two more friends here.
1695190908,relief,@bigbooty85 I agree! &amp;&amp; I like the new pic!
1695190929,love,"@Jacksmum_shantz heyy shantell!  twitter is cool, thats why! and guess what!! i followed britney spears, and she followed me back!"
1695191133,neutral,"@whatsonthetube total tv quote, not sure if u would know it"
1695191531,neutral,Just booked some tickets for Jessicaaaa.
1695191555,surprise,@robertfreedland it IS a universal treat!!
1695191576,neutral,@mileycyrus Hey! r u back in La right now?What was ur favorite part bout Europe? I've never been out of the country xcept Canada  XO Jenna
1695191580,love,@MckMama That is INCREDIBLY sweet!!!! What a good Hubby...
1695191679,neutral,SO BORED.
1695191710,sadness,In pain from earlier gym session - a necessary evil after too much beer this past year
1695191806,surprise,"There is a faux gothy chick looking at me, sorry I am not going to camden and I like pop-punk and jimmy eat world"
1695191815,neutral,@ritzybee Good luck this week! I know you'll handle it with grace
1695191856,love,Chilling with my baybee sarah!  i love this girl
1695191876,neutral,hmmmm.... i wonder how she my number @-)
1695191931,love,"@ROBsessedBlog Welcome back, and thanks for the pictures. You made my morning 100% better"
1695192096,neutral,happy belated birthday francesc fabregas! wish you all the best fabre
1695192139,neutral,watching ALIAS from the beginning... approximately for the 117th time
1695192187,neutral,indian or the cowboy? actually considering going to the carnival
1695192229,neutral,"@keza34 ok babe gotta go back to work, tweet you later"
1695192284,surprise,@immuneprotect I was thinking the swine markets are in decline. But since we can't say that anymore...
1695192357,relief,Only a month left of high school! Thank God. I am ready for summer
1695192391,love,"@Nurul54 Yes, dahling... you are definitely one awesome tweep.   I'm sending love and kindness across the ocean to you!"
1695192454,neutral,Invisible car helps to boost recycling. Honest   http://twurl.nl/fdgmyo
1695192507,neutral,@regularjen thanks!
1695192693,neutral,"Day 2 of back to work , Day 1 went allllllllright I was only exposed to the swine flu for 8 hours so thats ok I think? Just wash my hands"
1695192705,love,@MareeAnderson love it!
1695192880,love,Good Morning Twitter Peeps    What is on your agenda today??
1695192946,love,@thesearemydays i (L u so much  See u at school todaay!
1695192987,neutral,@dNeero LOL minimize the use of computers?  or... discover ecofriendly devices
1695193069,relief,@dboyd1 Yep. Nothing to worry about.
1695193152,love,@michalabanas someone's a sweet tooth  i was dying for somethin sweet so i've attacked the chock coated tiny teddies all i could find lol
1695193171,love,@jessie_ho i like the sound of that
1695193292,love,@AntoniaZ I feel so inadequate with my 250 followers now ... Send Enzyte!
1695193433,relief,On way to Birmingham.. Sewing in the van. Punk.
1695193435,relief,the end is not as far as the start
1695193743,love,@robluketic how fun to see what people on the other side of the pond are getting up to right now... thanks so much for sharing!
1695194035,neutral,i just joined
1695194182,surprise,Thanks for the follow my new Twitpeeps!
1695194220,sadness,"@pauldoussay Yes, I'm the only stupid girl of my kind!!"
1695194247,neutral,haha! and i just got an email that truth is now following me on Twitter  A sign that I need to do away with the obscure mind games?
1695194250,neutral,says karma strikes more than twice!  http://plurk.com/p/rqk2z
1695194264,relief,Drinking tea and eating choc chip cookies. Going to head to sleep soon! Night all
1695219242,neutral,@BamaBlockhead You will know me and Kristi in Raleigh... right??
1695219356,sadness,"@Janegoth It has, however, got me out of doing the gardening - something for which I am eternally pleased"
1695219455,surprise,"Do you click on the link after the post &quot;I can't believe how much sex I'm getting?&quot;....I mean, come on!"
1695219488,sadness,@shonali hello- i'd like a little chat- but can't DM you- is there a mail id?
1695219505,neutral,@JerrysWifey23 Thanks
1695219530,neutral,"@WriterCharly 100,000 / 60 = 1667 words/day.  1667 / 10 = 167 words/hour.  167 / 60 = 2.8 words/minute.  No pressure."
1695219804,neutral,"@limburger2001 yeah. No vomiting tonight, bit sniffly but ok.  bens trying to get him to sleep right now."
1695219862,neutral,@shefaly Hard-knock life.
1695219899,neutral,i'm going at espacesoleil
1695219900,neutral,"I meant to say that I have created my profile on twitter lol, I will begin twittering today  Thanx 4 all who showed up to Jay Bday Bash !"
1695219958,relief,@crafty Hope it went well! Was rooting for you both from the (not so) comfort(able world) of PhD application form-filling-in  xxx
1695219973,neutral,Raining in Calicut.
1695219980,love,"@Jonasbrothers wow, that's cool  bytheway, i love your new TV show"
1695220024,surprise,@Bptbtrfly surprisingly i am actually not super tired... would like to just lay in bed for a while though
1695220241,neutral,@davidgillespie The Beatles? Those scousers with funny haircuts? More talent in The Banana Splits!
1695220253,love,@decadentluxe That's love.
1695220276,love,"@mandacrow That pic of Donnie is the one SiouxSinner took last night at the Launch. Word has it, he's got a solo album comin' out too."
1695220385,relief,@Gustavar Having an awesome day? You should... I expect as much out of you  #awesomeupdater
1695220575,sadness,"3 to go, and uploading photos to email would be ten tenenen tenen.. DONE"
1695220583,relief,see I told you  I'm updating my personal site with lots of goodies check them out as they come http://www.dennisgomez.com
1695220609,surprise,Goingto the airport soon and then going to meet my wedding photographer!! Can't wait
1695220613,surprise,"@iyaitssuzanne ohh yeh , but he was on sexy men so its okay"
1695220674,relief,It's only 10:30 and I am going to BED! Brain can't focus at all.. Need a fresh new start. I pray that God grants me a fresh tomorrow.
1695220685,neutral,Screw it I'm going shopping. I'll be back by like 3 anyway and then I'll do hard core revision
1695220687,relief,@LemonpiY lol you mite be able to see them on facebook if you have it (and if you add me). Obviously I can't post them on my blog
1695220803,sadness,"is planning her week, its going to good, going to get a lot of stuff done"
1695220806,neutral,@djcool_m  yeeee  so wassup?
1695220882,relief,@LOCALDUDER I appreciate the effort. My skin is much softer than your screen
1695220893,love,just woke up and feeling real good cause of krispy kreme. I WANT ME SOME DOUGHNUTS
1695220939,neutral,@mspecht well bugger can send my to do list right on over if your board..
1695221120,love,@chantalicious THANKS
1695221157,neutral,"@shbbll Video a challenge when shot in not-so-scenic conference room with no mic, but thank you  Loved your Grant Park house &amp; DOGS!!!"
1695221259,love,almost time to take the kids to school
1695221724,neutral,I'm out looking for warblers! Seen a yellow so far!  And a blue grey gnatcatcher
1695221728,neutral,@ary_ary aaaww fall for you of courseeee
1695221871,love,Me and my son just got up.  He sure does love the morning time.  I KNOW he did not get that from me.
1695221981,neutral,@pincheguera I got you today
1695222076,relief,"@dfelteau then how come I'm not uber successful?  I'm not making the same mistakes, I'm making entirely new ones!"
1695222079,neutral,@spawn33  hahaha awww just wait until mid-August
1695222126,neutral,and now! ITS #starwarsday!!!! To celebrate i should watch some star wars  - Richard
1695222146,relief,@jrsmith thanks for the follow
1695222325,neutral,going to have bfast now
1695222334,love,I'd love too see you were it @Ximovana
1695222337,neutral,went twitter crazy! last nigh :p well thats what happens when u got nothin ta do at 2 o'clock in da mornin
1695222411,neutral,"I've come close to astroturf myself, @mgrocki. Save yr $$ - it doesn't drain. Just spray paint yr yard green instead"
1695222466,love,@twilightfairy Thanks twilight... i know we love canon
1695222553,neutral,"Okay, now I'm listening to Jonathan Coulton and working. Woo."
1695222561,neutral,"I'm gonna stop hogging the laptop for tonight. Tomorrow again, twitterers!"
1695222562,neutral,@lizbastian awesome! I am at 1505 west lake street: right across from the dunn brothers on lake
1695222630,neutral,"The Paper Route album is &quot;Absence,&quot; not &quot;Absence While Working on Cabinets.&quot;"
1695222701,relief,"is now at school! About to take the ECAs, &quot;LAME!&quot; (Steal from Brennan) Good Job LC and you too Brennan!"
1695222803,surprise,Did you know you can shop for AVON online... Its true.. Check out my site: http://www.youravon.com/krystalmoore   Thanks
1695222849,love,Mother's Day is THIS Sunday.... don't forget to send her something special  http://www.youtube.com/watch?v=ExpmTEVSFQg
1695222854,sadness,Chilliin
1695222924,neutral,In the park with seb and ruth
1695248697,neutral,On train with at least two gaggles of teenagers sitting &amp; the commuters squished standing in the back...at least the teenagers let me sit
1695249016,relief,finally feel back into swing of things here at work after getting married last week! sigh of relief for no more wedding planning!
1695249017,love,Today is a blessed day
1695249058,neutral,@wishwishwish Search for &quot;Asos coupons&quot; in Google  Plenty to choose from
1695249061,love,@sicop ah helping my friend move and will defo be having a well deserved pint after it that's for sure
1695249144,neutral,"My copy shipped Friday, if it shows up today, I'll tune in."
1695249225,surprise,"@dannywood let me guess ... ran a few miles?  Respect dude, I can't do it.  Maybe you should train me"
1695249322,love,@twebbstack I know  haha night
1695249410,neutral,@Timprescott wasn't the &quot;layers&quot; just absolute positioned divs? Web compability killer
1695249498,relief,@david_bdml big storm here yesterday and last night. But a bright new day this morning here
1695249501,neutral,Just learned aobut #starwarsday. Thus: &quot;There are only 3 movies and Han Solo shot first&quot;. Deal with it
1695249721,sadness,"@sargedunn1 oh, I am sorry my friend. Katie &amp; I will do our best to keep you cheery"
1695249764,surprise,@frumioj  Cheeeessseee! We were in Ireland when the latest W&amp;G aired. In-laws had to put up with my blocking the telly on Christmas Day.
1695249765,neutral,hasa Lemon Cake in the oven and is going on to make Pork Casserole  Domestic or what!
1695249774,neutral,totally forgot about pink radio being launched today; gonna listen to it when i finish my assignment
1695249803,love,@OhSweetNibblets  16 too   crazy about miley and JB and in love with Nick Jonas haha
1695249858,love,@matthew_west one day the hubs and I WILL take one of those. There's actually a missions cruise that we want to go on. It has music too.
1695249955,sadness,"is feeling sick .... oh well, i reckon those people on the bus cursed me.... Anyways, nighty night all!!"
1695250039,relief,Headed to drop my lil cuz off at the bus stop! Then its back to the bed to read my book!  relaXin on my day off.
1695250062,love,Thinks FML should changed to LML (love my life)
1695250071,love,"Already up and in the clouds, cod4 and French toast, best day of my life"
1695250089,neutral,"@hollyre they are, aren't they."
1695250407,relief,"kid's class is going on field trip today ~ and for once, I was smart enough to not volunteer to help!"
1695250537,love,Undervote is just going on  I'm all overalled up
1695250559,neutral,@sanmiglight whatever pung ! haha.. i dont care. JK
1695250606,love,http://www.mmemarko.schilderweb.nl/ for my homepage
1695250646,neutral,"@Its_Claire now I wanna get me some warp pants,,,,"
1695250680,neutral,@colinn And on Wednesday I'll get my government paycheck.  It's like we just swap money...
1695250867,surprise,@piraja dohh! is it old? I had never heard it.. I'm so last year..
1695250997,relief,I have to stop writing in Swedish or I'll lose my nice followers. Back on the international track
1695251005,sadness,Getting to play golf with our kickin' Leadership Team...I have a feeling they r gonna kick me on the golf course
1695251041,love,Good Morning Tweeties
1695251166,neutral,DOUGIE POYNTER REPLYED TO ME
1695251176,neutral,"@Lowri_Bones Four capital letters. Aye boy, same as that. I heart Justice."
1695251336,neutral,"@GlovesElectric well then you should come, nigguh. Only thing is i may be going to like Phuket or Bali afterwards"
1695251379,surprise,@MsNikkiPorcher i DO THAT ALL THE TIME.. NO BIGGIE
1695251495,sadness,@Matt_Vega @Matt_Vega sikeeee.I'm sick *cough*
1695251675,relief,@Maggiedeephoto Thankfully that face only shows up for photoshoots
1695251708,neutral,off to bed for the night. goods night everyone
1695251878,neutral,"Who starts a briefing at 7:30 a.m.? People on the East Coast, that's who."
1695252077,love,"@AlicePalice thanks lovely, will let you know when its up and ready! The baby havs are gorgeous, I want something to put in them  x"
1695252151,surprise,@azkikah the idiom?? doesn't ring a bell eh? hahaha. y'are really thinking of food?! nope. actually in the bathroom. teehee
1695252230,relief,@matthew_west and by music I meant awesome Christian artists.
1695252246,neutral,"I am tracking with Heather Hayes today (that's right, the daughter of Isaac Hayes aka SHAFT aka Chef on southpark)    - JJ KILLA"
1695278384,neutral,@hughsbeautiful It is very cool isn't it  You still haven't bought it... tut tut!!
1695278434,neutral,"@justjoe pretty much, thanks.  seeing if a little Gilbert &amp; Sullivan will cheer me up more."
1695278448,relief,@roryok I suppose it has a certain 80's charm. I'd personally hold out for the motorola 8 track phone. I like my phones chunky
1695278530,sadness,@Sampad Till then ..Ice Cream!
1695278536,neutral,That just made my night
1695278592,love,@KimKardashian you're the absoute best
1695278666,love,This is a much better tool than some I have come across http://www.tweepular.com - Twitter Karma on Steroids
1695278672,love,is going to see wolverine and is a lil bit excited
1695278702,neutral,I'm going to do my homework... bye!
1695278768,neutral,Ed is awake! But Andy doesn't feel so hot so she's still sleeping.
1695278949,neutral,the last time pankraz. why do they have to got the same name ?!?!
1695279143,neutral,"Sweet USB at Charles and Marie site, just bought it  http://tinyurl.com/csdhw9"
1695279433,surprise,its castiel!!!!  [ the angle ]
1695279452,surprise,@jamesonhall happy to help
1695279550,sadness,"when i decide to be on time for something, that devil is always there to counteract! Frustrating but not discouraging..."
1695279585,relief,Loves the fact that there's only 5 days of school left
1695279724,neutral,@pazkallah Wahoo! Thanks for the mention to others!
1695279744,love,@Renato71 Nice one! Hope others appreciate it
1695279843,neutral,@urbanfly well you are a tricky one so I would say 6.5
1695279853,neutral,"@schwammy LOL! based on my last post then, I'll plan on using you as a reference"
1695279967,neutral,is at her nan's house eating fish and chips and watching Top Gear. Good times.
1695280154,surprise,@taracasper what are you doing here? I thought you were back at work today!
1695280186,relief,just downloaded the tweet deck....look at my and my saviness
1695280237,neutral,@AreonLee Then you should check out http://twittersucks.com and connect with other tweeple who hate twitter
1695280239,neutral,the whole day.
1695280245,sadness,"@Stormb441 not in this part of Surrey either, feeling quite a bit nippy I must say. Afternoon to you"
1695280278,love,@LittleFletcher i LOVE lion knig ....it was my fav movie when i was a kid...i love it till now
1695280279,love,"@annagabbert not to sound preachery or anything, but my iphone is amazing.  haven't had an issue since the 2.0 firmware   {wink wink}"
1695280380,neutral,@adrianspencer we have mice in our attic who clog dance
1695280478,surprise,says numbers are all good - all that's left is the white blood cell count.  http://plurk.com/p/rqo8q
1695280489,relief,My younger sister flies in next week for a two week visit. So blessed to look forward to seeing family members visit.
1695280500,surprise,@nb42 how poetic.. great going.. keep them coming
1695280505,relief,"it appears we found the dog.....as we were posting signs with his picture, someone else was posting &quot;found&quot; signs with his picture...."
1695280538,love,Joan is such a legend! I can't wait for apprentice finale!!! im so addicted i think i need a rehab!! LOL tweet later..  xoxo
1695280598,neutral,"Gmorning   ooh giirll, Mondays"
1695280609,surprise,"@SheonaHG  lol, sunny and 18 yesterday, Igloo melted, attacked by bushes, recovering today.  How's things in Chocolateland?"
1695280869,neutral,Goodmorning twitter bugs.. happy monday to you all! Today marks my first official day at my first fulltime job.. time to get ready!
1695280966,surprise,"@peaceandcarrots wow, so glad you liked the concert. but i mean, how could you not like the concert."
1695280992,neutral,bath time
1695281037,surprise,@offbeat87 oh okay. Thank you
1695281164,love,"@dougiemcfly hey dougie, just thought i would tell you that your gig in edinburgh got a brilliant review in the scottish sunday mail  xx"
1695281294,neutral,"Hey @joyfulbiz, I bet you and your tweeps have lots of mother wisdom to share."
1695281323,love,Little brothers being funny  Congrats on the engagement http://tinyurl.com/cv5nw8
1695281357,surprise,@rochellewiseman http://twitpic.com/4jguu - wow that is pretty  x
1695281370,love,Loves Miley's song The Climb and loves the video  xxx
1695281457,love,Castiel is loveeeeeeeeeeeeeeeeeeeeee
1695281498,neutral,@AffirmationSpot Around better..  How are you ?
1695281546,love,@JuliaRosien Gmorning Hermana! Thank you for your testimonial it is wonderful. Posted already.
1695281649,love,@apgwoz great pics! You should try to start selling your race photos to runners
1695281683,love,At least they ( kids) havnt gotten to big to still say mommy ILOVE YOU. AWWW they are so sweet. I am so lucky to have my kids.
1695281684,neutral,I actually drove in today - no incidents to report  to quote Ice Cube - Today was a good day
1695281743,neutral,"@twistednurse76 I am behind the times, I hadnt loaded any songs from THE BLOCK til now.. What do u hav to offer?!?!"
1695281779,love,@OfficialBF1943 http://twitpic.com/4jb66 - lol pretty long
1695282040,love,"@ilaxX nuuuuu, i totally love may, it's the best for me cos i was born in may"
1695309536,neutral,@Nfnitedawn Cheers *lifts coffee cup* here here for Mondays
1695309569,neutral,@pete_witty  yes france/belgium was good  carnt belive how much traffic we hit on the way back
1695309730,neutral,"@Silent_Brad oh, cuz id like to use it on a whole heap on bitchy girls I knoww"
1695310045,love,@DonnieWahlberg Cant wait for DTE in Michigan this summer you guys are great look for me in the customized NKOTB Track Jacket
1695310131,love,listening to Demi Lovato  FINISHED MY NEW SONG!
1695310191,love,@Carlkr all the best for your IB exams Carl. I hope you don't find them too difficult and that they go well for you.
1695310233,love,"@chris511, I'd love it if you haven't had any takers yet"
1695310252,surprise,Just got back from Carlton in Greenville.  Benz is getting serviced.  Time to make some money.    I think I'll make some sales calls...
1695310273,sadness,ill and bored on bank holiday.. Nothings open.. Bad times.. Film it is
1695310313,neutral,Got home from audition awhile ago. I think it went pretty well  Now my math homework is calling my name -.-'
1695310341,love,"@MelWatson we have annual passes to Universal and LOOOVE it!  I love disney, but I dont know that I would do it in the summer!!!"
1695310368,neutral,SOMEBODY CHECK THE WEATHER FOR ME  kthxbai.
1695310391,neutral,pink bubble baths and champs
1695310430,neutral,@GauravSaha Two more tweets to go for 2345 tweets
1695310483,surprise,hungover.........still in bed!!!! duvet day 2day me thinks  ooh may start desperate housewives or watch new dvds off richard xx
1695310527,neutral,sAyS: wAtChInG mAtIlDa
1695310577,neutral,Haven't worn this hoodie since SXSW. Forgot how amazingly comfy it is.
1695310643,neutral,$RZ Hope so.  Time will tell.  Good luck   $$
1695310728,neutral,is at Klaudine's. Again...
1695310782,neutral,graphic design..should be making a business card..but im on TWITTER!
1695310792,love,"House season 5 - good stuff  time with GF, priceless."
1695310807,love,bought three books!! yipee!!  now who's with me on that read-ten-books-during-the-summer thing?
1695310889,sadness,@djsteeley I think it's less of a tribute and more of a parody.
1695310978,neutral,"@RSR108 trying to do the same thing, running an online business as well as running a regular business in the &quot;real&quot; world"
1695311440,neutral,@dannywood made me smile...that's what you did already this morning!    Have a great day!!
1695311563,neutral,"Is at work....  boo!  The Pin-Ups will be playing at Uncommon Ground Wednesday night at 9 p.m.! (1401 W. Devon Ave., Chicago 60660"
1695311644,relief,"@JC_Live That's what I want. More the better. Bound to be a few bad eggs though, but they will soon learn."
1695311653,neutral,@msegers Thanks! Good morning
1695311662,love,@black_thought even more exciting because I'll see you at CAN tonight!
1695311705,neutral,@sunnysidesup @TJP5082 Is George still mending the car ?
1695311739,surprise,who wants to transfer some maths knowledge into my head via USB cable?
1695311807,neutral,Interesting. I type 'bike' i get 10 bike company followers. 'Download' gets me 5 IT companies. Amused.  Can you say 'keyword'?!
1695311922,surprise,@sevenspoons I had mint ice-cream for dessert tonight. Love the stuff!
1695311933,neutral,@esoterismo  cool its my P
1695311987,neutral,@SpyCamsSpyEquip Thanks for the follow
1695312033,surprise,@MMAGear510 thanks.... just awesome
1695312059,love,@dannywood  LOVE  YOU LOVE YOU LOVE YOU LOVE YOU! okay can you read what I am saying... LOVE U.
1695312094,neutral,@ntpro Hmm.  My VPN works fine.    (Oh.. wait.. I don't need VPN anymore.) http://tinyurl.com/cao6tu
1695312131,neutral,after my previous twitter...this is funny! And also always gets me motivated for a brand new day!  ? http://blip.fm/~5jnbz
1695312148,sadness,On the computer alllllllllllllllll day
1695312159,sadness,"has a lot to catch up on from the weekend! The BHR hosts have been busy, busy, busy  http://plurk.com/p/rqpl7"
1695312199,neutral,fall down
1695312209,neutral,@flyingnutcase That just means you were not trying hard enought
1695312296,love,Happy Birthday Snickers!!!! ? I hope you have the best day ever! Let's go shopping!!!
1695312333,surprise,doneeee wheeee hahaaaaaaaa so tired and sleepy  peter u suck not coming to my bday!
1695312382,neutral,@deberito Beto's Pizzeria is on Banksville Rd in I believe the Beachview area... Sorry to answer like 100 years later
1695312540,neutral,@MayLouis Hiya! How are you doing today?
1695312721,neutral,@DutchReaganite So am I.
1695312777,love,good morning - thank you for my hot cup of tea @ryancoleman
1695312785,relief,@bev_estep I am glad you are getting into your twittering
1695312800,neutral,"Ive been up since 530,i hate wen i cant sleep. Garys takn a nap and i mite do the same"
1695312811,neutral,About to go eat breakfast at jay jays cafe with my one and only
1695312918,relief,"@TraciKnoppe So far, so good. It's still early, though!"
1695312925,surprise,"damn. me and sophie tweeted a lot yesterday. well, it seems like a lot to me anyway."
1695312980,love,@amber_benson the Macarena never looked so good. Loved the &quot;Aaaaiieee&quot; squeak / exclamation
1695312981,relief,going to take my sociology exam   and back to bed
1695313013,neutral,@radha_ They were some nice Pics you have kept  there.. you seem to carry your Cam around along with you..
1695313026,love,ATTICS TO EDEN!!!!   &lt;3 &lt;3 In my possession x] Playing on my DVD player  Woop!!!
1695313047,neutral,WHAT DO YOU WANT FROM ME?!  I'm awake.
1695313088,love,"@dougiemcfly : http://tinyurl.com/c6tvz5 Germany loves you, haha."
1695341127,surprise,Wow the  vicodin must have worked I over slept... Better get updating BJADAY.com or I will not have a job
1695341168,neutral,"@kevingraham oh, and thanks for the help"
1695341272,neutral,@bosskhouston im bloggin right now...will do later
1695341452,neutral,@corkyloowho haha  @Jonasbrothers y'all should REALLY hurry up and announce AUSTRALIAN tour dates. it's been 3 freaking MONTHS! @thePISTOL
1695341461,neutral,"on my way to work, late as usual"
1695341514,love,"@cutmasta_ ...would like to order &quot;ElDonS@very_cool_domain&quot;, &quot;TheStrat@very_cool_domain&quot; and &quot;schweigi@very_cool_domain&quot;"
1695341515,neutral,Made a seamless connection to Toro Toro Quebec Two.
1695341627,love,"Pepsi throwback, you taste so good in my belly."
1695341822,neutral,the day is almost over... atlast i was able to through  with all the comments  Now waiting for the new blog from TED!
1695341878,relief,"@LeelooDogBlog Thanks for all of the awesome tweets LeeLoo, glad you enjoyed the weekend."
1695341928,sadness,"@MattthewHoare please don't tell me they've cut the price of macbooks.. although if photoshop has been reduced, that'd be great"
1695342016,love,"Handed out evaluation forms to my marketing 1 tutees today, one filled out that I was 'aloof &amp; condescending'! The rest love me though"
1695342039,neutral,graduates college on saturday
1695342074,relief,@Bofu2U Good mornin' to ya!
1695342158,love,@damoxy Cheers!  I'd like to thank zBrush for making it all possible
1695342430,relief,"@Dreamyeyes Yes,i was red like a lobster for days-cuz im too pale- but today finally got a nice color ~~"
1695342439,love,"@robluketic when you see Jackson later today, give him hugs n' kisses from me"
1695342465,neutral,the bone along the outside of ur feet ~ do a caterpillar crawl of the sides 4 spine relief  reflexology works.
1695342505,neutral,Staff meeting today with JoeMo...it just won't be the same! Travel safely @joemoore10...we'll see you tomorrow!
1695342531,neutral,Please read my friend's post and leave a comment  http://tinyurl.com/czb2sg
1695342675,neutral,@Shontelle_Layne  hmm.. what's ur fav movie?? tv shows??
1695342698,neutral,"Which do you prefer? Hamdemic, Aporkalypse or Parmageddon?"
1695342790,neutral,that's two and a half hours completed now. chillaxing until half 2
1695342791,sadness,@asexynyfemale just make sure you have it well done
1695342983,sadness,Good Morning!  ? http://blip.fm/~5jnl7
1695343066,neutral,"@MelKirk lol, Thanks for the morning Chuckle   Not sure if you follow me? Please check.."
1695343168,neutral,"@ItalyJames wutz good, i sent u that emai again, get at me girl  614 638 0255"
1695343388,neutral,@TraceyHewins Good Morning
1695343413,love,Happy Star Wars Day
1695343548,neutral,@seanpercival I'll keep that in mind if I decide to add an LA leg  to my westt coast stint in June
1695343586,relief,@LeviFig Already fixed that actually
1695343592,love,@pathea Good morning  Duh. Must get my brain in gear before tweeting
1695343659,neutral,@twistedscience It rained here too
1695343661,neutral,"@feelme i saw this 6 week diet that was no sugar, no rice, no wheat, no potatoes, as much protein as you want. So i just did no sugar."
1695343709,sadness,"sitting in katies house with jo, the other two are away doing stuff, and i have swine flu  and bronchitis but thats a diff story."
1695343740,neutral,Wild Oats Pinot Grigio = v easy to drink
1695343812,neutral,"Playing at THE HAVEN tonight with Cassandra Wilcox, Patrick Bell, Ben Bloss, &amp; Bucket of Nails! Doors are at 8pm. 21+: $6, Under 21: $8!"
1695343867,sadness,"@AntiDepressiva I get motivated by the fact that I know I'll wake up and be more productive if I go, then if I sleep in, just me though"
1695343884,neutral,@dannywood My mind is going to the gutter
1695343906,neutral,I need a coffee
1695343997,neutral,@margaretcho learn two-headed boy by nutreal milk hotel
1695344220,surprise,I couldn't have planned a better surprise party for my hubby
1695344229,neutral,"@LaBarceloneta I think I'll target it's original release date, which is July 29th.  Enough time to raise faux or ironic interest."
1695344331,neutral,@ajkavanagh - Just seen the kiosk at Central Station. Nice job.
1695344340,surprise,@Bronzethumb Thank you.
1695344639,love,@ChipEFT Morning Chip - loved the new html format on your ezine.
1695344687,love,@dannywood I thimk you were working on those muscles we love so much.
1695344846,surprise,"@cameronfrye Awww, that's amazing though! I've never been to a SoCo or JM concert...but once Zac hanson gave me his drumstick!"
1695373768,neutral,@mrxtothaz you should not be wasting the may bank holiday in the crappy north- you should be down south in brighton where the party's at
1695373963,neutral,"@ramin987 Aha both same length, touche"
1695373967,neutral,@missfree hey free
1695374092,neutral,"@jocope well, I was under the impression most people have the urge to buy new sofas  To be fair, we're not tiling, we have a man for that"
1695374155,neutral,Good morning
1695374250,neutral,@brunolorenz e ah! Ghost in the Shell ï¿½ meu anime favorito. assistiu?
1695374270,love,trainwreck. nicee
1695374337,neutral,getting nails done!!! how relaxing! benji is only 24 hours away!!!!
